food_id,food_type,food_name_th,food_name_en,food_group,food_subgroup,energy,water,protein,fat,carbohydrate,fibre,ash,calcium,phosphorus,magnesium,sodium,potassium,iron,copper,zinc,iodine,selenium,betacarotene,retinol,vitamin_A,thiamin,riboflavin,niacin,vitamin_C,vitamin_E,folate,cobalamin,sugar,cholesterol,sfa,sfa_4_0,sfa_6_0,sfa_8_0,sfa_10_0,sfa_12_0,sfa_14_0,sfa_16_0,sfa_18_0,mufa,mufa_16_1,mufa_18_1,mufa_20_1,mufa_22_1,pufa,pufa_18_2,pufa_18_3,pufa_18_4,pufa_20_4,pufa_20_5,pufa_22_5,pufa_22_6,asparticacid,threonine,serine,glutamic_acid,proline,glycine,alanine,cystine,valine,methionine,isoleucine,leucine,tryrosine,phenylalanine,histidine,lysine,arginine,total_amino_acid,catechin,epicatechin,gallic,energy_fat,fat_all,fat_saturated
04260,foundation,กะหล่ำปลี (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,94.1,1.63,0.06,0.00,0,0.52,0,21,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,1.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04258,foundation,ไหลบัว (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,96.6,0.65,0.09,0.00,0,0.43,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04261,foundation,กุยช่ายขาว (),,ผักและผลิตภัณฑ์,ไม่ระบุ,18,95,1.48,0.05,2.67,0,0.76,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04263,foundation,"คะน้าไชยา, ผงแห้ง ()",,ผักและผลิตภัณฑ์,ไม่ระบุ,0,6.1,24.25,25.50,0.00,0,8.67,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04264,foundation,ถั่วงอก (),,ผักและผลิตภัณฑ์,ไม่ระบุ,19,94.9,2.27,0.04,2.38,0,0.43,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04265,foundation,บีทรูท  (),,ผักและผลิตภัณฑ์,ไม่ระบุ,56,84.7,2.57,0.07,11.16,0,1.55,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04267,foundation,"ผักเชียงดา, ยอดและใบอ่อน ()",,ผักและผลิตภัณฑ์,ไม่ระบุ,0,76.9,5.59,1.72,0.00,0,3.06,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04266,foundation,ผักเคล (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,86.4,2.33,0.29,0.00,0,1.59,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04269,foundation,ผักคะน้า (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,92.4,2.27,0.22,0.00,0,1.27,0,46,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04270,foundation,ผักบุ้งจีน (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,95,1.67,0.16,0.00,0,1.04,82,25,22,60,367,1.63,0.08,0.38,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04268,foundation,ผักกวางตุ้ง (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,94.5,1.69,0.12,0.00,0,1.16,143,41,27,63,360,0.58,0.05,0.36,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04272,foundation,พริกหวานสีเหลือง (),,ผักและผลิตภัณฑ์,ไม่ระบุ,27,92.9,0.87,0.06,5.61,0,0.53,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04271,foundation,พริกหวานสีเขียว (),,ผักและผลิตภัณฑ์,ไม่ระบุ,20,94.7,0.74,0.05,4.09,0,0.44,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04273,foundation,พริกหวานสีแดง (),,ผักและผลิตภัณฑ์,ไม่ระบุ,27,93.1,0.90,0.12,5.35,0,0.55,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04276,foundation,"สาหร่ายทะเลคอมบุ, แห้ง ()",,ผักและผลิตภัณฑ์,ไม่ระบุ,252,12.1,7.15,0.34,54.83,0,25.56,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,28.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04274,foundation,ฟักทองบัตเตอร์นัต (),,ผักและผลิตภัณฑ์,ไม่ระบุ,46,87.9,1.50,0.16,9.60,0,0.83,0,0,0,0,0,0.00,0.00,0.00,1.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04275,foundation,ว่านหางจระเข้ (),,ผักและผลิตภัณฑ์,ไม่ระบุ,0,99,0.05,0.00,0.00,0,0.20,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04277,foundation,หัวไขเท้า (),,ผักและผลิตภัณฑ์,ไม่ระบุ,19,95,0.65,0.02,3.86,0,0.49,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04278,foundation,หัวปลี (),,ผักและผลิตภัณฑ์,ไม่ระบุ,25,93.3,1.30,0.31,4.11,0,1.00,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04279,foundation,เห็ดแครง (จ.พัทลุง) (),,ผักและผลิตภัณฑ์,ไม่ระบุ,54,79.6,5.20,0.48,0.61,13,1.11,1,205,31,4,381,2.75,0.04,2.26,1.00,,tr,5.00,5,tr,0.18,,0,0.05,9.53,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,,,
04280,foundation,ดอกดาหลา (จ.สระบุรี)  (),,ผักและผลิตภัณฑ์,ไม่ระบุ,43,85.3,1.69,1.53,1.61,8,1.91,72,37,48,3,696,0.37,0.19,0.79,1.00,,4,1.00,1,,0.02,,0,0.04,18.45,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,,,
04281,foundation,ตะลิงปลิง (จ.นครปฐม) (),,ผักและผลิตภัณฑ์,ไม่ระบุ,18,94.6,0.51,0.09,3.05,1.4,0.33,5,12,9,2,112,0.25,0.04,0.27,1.00,,48,2.00,6,0.02,0.07,,0,0.14,21.13,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.80,,,
04283,foundation,มันฝรั่งไทย (makro) (),makro,ผักและผลิตภัณฑ์,ไม่ระบุ,64,82.4,2.11,0.03,13.18,1.3,1.01,4,43,17,2,381,0.35,0.10,0.38,tr,,tr,3.00,3,,0.01,,0,0.07,15.09,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30,,,
05001,foundation,"กล้วยไข่, สุก","Banana, Khai variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,107,71.4,1.24,0.20,24.26,1.9,0.99,1,16,15,2,269,tr,tr,tr,1.28,,271,,22,,0.13,0.81,10,0.47,,,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04282,foundation,"มะปริงสุก, ทั้งลูกไม่รวมเปลือก ()",,ผักและผลิตภัณฑ์,ไม่ระบุ,48,87.2,0.52,-0.01,11.10,0.9,0.26,5,10,9,3,96,0.17,0.10,0.35,1.00,,511,15.00,58,tr,0.83,,0,tr,59.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,
05004,foundation,"กล้วยงาช้าง, สุก","Banana, Ngachang variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,127,65.3,0.99,0.13,29.27,2.8,1.44,4,34,29,1,363,0.30,tr,0.21,1.04,,519,,43,0.04,11.14,11.74,21,0.52,,,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05003,foundation,"กล้วยไข่พม่า, สุก","Banana, Khai phma variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,64,78.9,0.97,0.21,10.79,8,1.18,3,14,17,,375,,tr,tr,1.21,,528,,44,,,0.73,6,0.32,,,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05002,foundation,"กล้วยไข่โนนสูง, สุก","Banana, Khai nonssung variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,73,77.3,0.70,0.20,13.70,7.2,0.87,,15,,1,319,tr,tr,,tr,,397,,33,,,0.89,8,0.18,,,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05006,foundation,"กล้วยตีบมุกดาหาร, สุก","Banana, Tib- mukdahan variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,117,69.9,1.22,0.11,27.90,,0.88,3,28,32,,334,0.13,tr,,1.24,,36,,3,0.02,0.17,0.67,10,0.14,,,22.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05005,foundation,"กล้วยตะกุ่ย, สุก","Banana, Takuy variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,83,75.2,1.36,0.33,15.18,7,0.92,6,38,34,3,342,0.41,tr,0.29,1.65,,132,,11,0.02,2.91,3.14,13,0.61,,,19.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05007,foundation,"กล้วยทิพรส, สุก","Banana, Thipparot variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,97,70.9,1.12,0.09,18.95,8,0.94,5,27,35,1,314,tr,tr,tr,1.16,,15,,1,,0.46,0.46,15,0.34,,,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05008,foundation,"กล้วยเทพรส, สุก","Banana, Thepparot variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,114,64.8,1.19,0.12,21.53,11.4,0.97,8,35,35,2,368,0.54,tr,0.28,1.76,,108,,9,0.02,0.24,0.78,22,0.39,,,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05011,foundation,"กล้วยนางพญา, สุก","Banana, Nang-paya variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,128,63.5,1.38,0.19,26.52,7.5,0.93,5,38,42,0,397,0.44,tr,0.24,2.77,,392,,32,0.03,0.12,0.79,13,0.44,,,26.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05009,foundation,"กล้วยนมสาว, สุก","Banana, Nom-sao variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,73,77.4,0.90,0.18,13.65,6.9,1.03,5,26,21,,387,tr,tr,,1.96,,145,,12,,,0.53,4,0.39,,,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05012,foundation,"กล้วยน้ำ, สุก","Banana, Nam variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,109,68.2,1.04,0.10,22.59,7.2,0.91,6,28,28,1,318,0.35,tr,0.15,1.45,,229,,19,0.01,0.21,0.63,14,0.54,,,20.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05010,foundation,"กล้วยนาก, สุก","Banana,  Nak variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,68,76.7,0.90,0.16,11.87,8.2,2.19,2,23,,2,274,,tr,,,,142,,11,,,0.66,4,0.12,,,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05013,foundation,"กล้วยน้ำเชียงราย, สุก","Banana, Nam-chiangrai variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,111,67.6,1.03,0.19,22.35,8,0.89,4,36,40,,351,0.23,tr,0.21,1.43,,16,,1,0.01,0.13,0.78,9,0.12,,,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05014,foundation,"กล้วยน้ำไทย, สุก","Banana, Nam-tai variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,123,68.6,1.50,0.20,29.00,0,0.70,1,8,,,,0.70,,,,,,,,0.04,0.19,0.80,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05015,foundation,"กล้วยน้ำว้า, สุก","Banana, Nam-wa variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,143,62.6,1.10,0.20,33.10,2.3,0.70,7,43,,,,0.80,,,12.00,,54,,4,0.04,0.02,1.40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05017,foundation,"กล้วยน้ำว้าไส้แดง, สุก ( Banana, Namwa-dang variety, ripe)",,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,110,69.8,1.06,0.18,24.00,4.2,0.76,5,29,30,1,347,tr,tr,tr,1.44,,18,,1,,0.15,0.79,18,0.14,,,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05016,foundation,"กล้วยน้ำว้าเงิน, สุก ( Banana, Namwa-ngaen variety, ripe)",,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,117,70.2,0.85,0.18,28.00,,0.78,3,32,26,2,294,tr,tr,tr,1.24,,88,,7,0.10,0.13,0.68,18,0.11,,,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05018,foundation,"กล้วยปิซังซูซู, สุก ( Banana, Pisangsusu variety, ripe)",,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,80,75.1,0.90,0.14,14.76,8.1,1.03,2,41,31,3,421,0.00,tr,tr,2.20,,7,,0,0.00,0.19,0.75,9,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05019,foundation,"กล้วยพม่าแหกคุก, สุก","Banana, Phama-heak-kuk variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,101,71.3,0.70,0.18,21.76,5.1,0.96,6,39,37,,345,0.22,tr,tr,,,20,,1,,,0.56,7,0.23,,,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05020,foundation,"กล้วยเล็บมือนาง, สุก","Banana, Leb-muenang variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,124,66,1.39,0.32,26.59,4.8,0.91,,,,,,,,,2.18,,0,,0,0.02,0.09,0.86,18,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05021,foundation,"กล้วยหอม, สุก","Banana, Hom variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,128,66.3,0.90,0.20,29.80,1.9,0.90,26,46,,,,0.80,,,16.00,,99,,8,0.04,0.07,0.10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05023,foundation,"กล้วยหอมทิพย์, สุก","Banana, Hom-thip variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,81,74.5,0.97,0.10,15.10,8.2,1.05,6,36,33,1,374,0.38,tr,0.23,0.00,,43,,3,0.01,0.17,0.85,9,0.19,,,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05022,foundation,"กล้วยหอมจำปา, สุก","Banana, Hom-jumpa variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,108,71.9,1.11,0.10,25.79,0,1.06,9,26,27,0,352,0.31,tr,0.38,1.52,,84,,7,0.01,0.14,0.69,9,0.43,,,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05024,foundation,"กล้วยหอมผลสั้น, สุก","Banana, Hom, short-body variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,72,77.3,0.95,0.20,13.07,7.5,1.05,5,29,26,,338,0.16,tr,tr,1.21,,62,,5,,,0.99,5,0.28,,,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05025,foundation,"กล้วยหักมุก, สุก","Banana, Hak-mook variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,113,71.2,1.20,0.20,26.70,0,0.70,7,48,,,,0.80,,,1.08,,77,,6,0.08,0.11,0.08,13,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05027,foundation,"กล้วยหิน, สุก","Banana, Hin variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,128,62.5,1.29,0.13,25.98,9.1,1.09,7,42,45,,375,tr,tr,,1.76,,12,,1,,,0.55,19,0.22,,,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05026,foundation,"กล้วยหักมุกนวล, สุก","Banana, Hak-mook-nuon variety, ripe",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,109,69.5,0.78,0.25,23.38,5.1,0.99,4,51,34,,359,0.31,tr,tr,1.95,,270,,22,,,0.78,9,0.17,,,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05028,foundation,"แก้วมังกร, เนื้อชมพู","Dragon fruit, red  flesh",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,59,84.1,1.28,1.02,9.54,3.4,0.62,4,37,28,2,287,0.35,tr,0.70,2.77,,0,,0,0.02,0.04,0.33,3,0.59,,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05031,foundation,"ขนุน, จำปา","Jackfruit, Jum-pa variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,117,63.2,2.24,0.39,25.25,2.2,6.70,7,15,17,4,355,0.12,tr,0.08,1.65,,40,,3,0.13,0.13,0.73,13,0.43,,,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05029,foundation,"แก้วมังกร, เนื้อสีขาว","Dragon fruit, white flesh",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,58,85.4,1.27,0.68,11.87,0,0.80,,,,,,,,,tr,,0,,0,0.06,0.03,0.18,4,0.35,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05030,foundation,"ขนุน, ละมุด","Jackfruit, La-mud variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,117,70.3,1.30,0.40,27.10,0,0.90,20,22,,,,1.00,,,,,,,,0.10,0.01,0.40,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05032,foundation,"ขนุน, หนัง","Jackfruit, Nang variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,76,73.6,1.80,0.27,15.57,2.2,6.57,5,23,16,0,327,0.21,tr,0.08,2.21,,78,,6,0.08,0.10,0.83,15,2.38,,,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05033,foundation,"แคนตาลูป, เนื้อเขียว","Cantaloupe, green flesh",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,29,92,0.50,0.00,6.50,0.6,0.40,1,6,8,4,162,0.80,,,0.60,,28,,2,0.02,0.01,,13,0.07,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05034,foundation,"แคนตาลูป, เนื้อเหลือง","Cantaloupe, yellow  flesh",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,26,92.3,0.50,0.09,5.37,1.3,0.38,4,13,9,5,159,0.10,tr,0.23,1.76,,216,,18,0.01,0.02,0.35,13,0.00,,,9.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05035,foundation,เงาะ,Rambutan,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,66,82.9,0.90,0.10,15.60,0,0.50,3,6,,,,1.80,,,,,,,tr,0.04,0.05,0.60,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05036,foundation,"เงาะ, โรงเรียน","Rambutan, Rong-rean variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,73,81,1.00,0.30,15.80,1.6,0.30,29,20,,,161,0.30,,,,,0,,0,tr,0.13,1.30,76,,,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05037,foundation,"เงาะ, สีชมพู","Rambutan, Pink variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,78,80.4,1.10,0.40,17.20,0.6,0.30,37,18,,,,0.30,,,,,,,,0.01,0.15,1.10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05040,foundation,"ชมพู่, ทับทิมจันทร์","Rose apple, Tub-tim-jun variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,40,89.4,0.50,0.09,8.99,0.8,0.19,tr,12,6,8,111,0.18,tr,tr,1.20,,11,,0,0.03,0.02,0.20,10,0.12,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05039,foundation,"ชมพู่, แขกดำ","Rose apple, Khak-dum variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,27,93.1,0.60,0.00,6.20,0,0.10,5,18,,,,0.20,,,,,102,,8,0.76,0.03,0.30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05038,foundation,"ชมพู่, แก้มแหม่ม",Java apple/Wax jambu,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,16,95.7,0.30,0.00,3.80,0,0.20,7,4,,,,0.30,,,,,132,,11,0.14,0.02,0.80,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05042,foundation,"ชมพู่, นาค","Rose apple, Nak variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,20,94.7,0.30,0.00,4.90,0,0.10,2,10,,,,0.80,,,,,150,,12,0.01,0.02,0.10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05041,foundation,"ชมพู่, ทูลเกล้า","Rose apple, Toon-klow variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,37,90,0.52,0.08,8.11,1,0.31,tr,11,5,5,106,0.30,tr,tr,1.34,,11,,0,0.02,0.02,0.24,7,0.20,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05043,foundation,ชมพู่. มะเหมี่ยว (Malay - apple (Mameaw)),Malay - apple (Mameaw,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,24,93.8,0.50,0.10,5.30,3.1,0.30,1,8,,,,0.70,,,,,126,,10,0.34,,0.60,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05045,foundation,"ชมพู่, สาแหรก",Malay - apple,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,32,91.7,0.30,0.10,7.50,0,0.40,2,8,,,,0.60,,,,,66,,5,0.01,0.04,0.30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05046,foundation,"ชมพู่, สีชาด","Rose apple,",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,20,94.6,0.40,0.00,4.80,0,0.20,2,14,,,,0.40,,,,,318,,26,0.09,0.05,0.20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05044,foundation,"ชมพู่ ,เมืองเพชร","Rose apple, Phet variety",ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,26,92.8,0.50,0.00,5.50,1.1,0.10,2,18,,,,0.30,,,,,53,,4,0.02,0.18,0.60,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05047,foundation,ชำมะเลียง,Luna nut,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,,,,,,,,,,,,,,,,0.84,,0,,0,,,,43,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05048,foundation,เชอร์รี่นอก,Cherry,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,49,63.1,1.05,0.60,31.93,2.3,1.04,21,46,22,3,486,0.44,,0.12,1.18,,,,,0.02,0.02,,20,,,,10.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05050,foundation,"แตงไทย,สุก (Musk melon (Tang-tai))",Musk melon (Tang-tai,ผลไม้ และผลิตภัณฑ์,ไม่ระบุ,13,96.5,0.20,0.00,3.10,0,0.20,1,17,,,,0.30,,,,,36,,3,0.07,0.03,0.30,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
